page_number,section_id,indicator,region_name,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
73,5.12,Number of tourism companies (units),Ganja,0.0,2.0,0.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Goranboy,0.0,0.0,1.0,0.0,0.0,1.0
73,5.12,Number of tourism companies (units),Goychay,0.0,0.0,1.0,3.0,0.0,0.0
73,5.12,Number of tourism companies (units),Goygol,1.0,0.0,1.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Hajigabul,1.0,0.0,0.0,1.0,0.0,1.0
73,5.12,Number of tourism companies (units),Imishli,1.0,1.0,0.0,0.0,1.0,1.0
73,5.12,Number of tourism companies (units),Ismayilli,0.0,0.0,1.0,3.0,1.0,0.0
73,5.12,Number of tourism companies (units),Jabrayil,20.0,19.0,14.0,18.0,11.0,14.0
73,5.12,Number of tourism companies (units),Jalilabad,1.0,1.0,1.0,0.0,1.0,1.0
73,5.12,Number of tourism companies (units),Julfa,0.0,0.0,0.0,2.0,0.0,0.0
73,5.12,Number of tourism companies (units),Kalbajar,1.0,0.0,1.0,0.0,1.0,0.0
73,5.12,Number of tourism companies (units),Kangarli,0.0,0.0,0.0,1.0,2.0,0.0
73,5.12,Number of tourism companies (units),Khachmaz,0.0,2.0,1.0,1.0,0.0,1.0
73,5.12,Number of tourism companies (units),Khizi,0.0,0.0,0.0,0.0,1.0,0.0
73,5.12,Number of tourism companies (units),Khojaly,24.0,21.0,28.0,24.0,31.0,26.0
73,5.12,Number of tourism companies (units),Kurdamir,2.0,0.0,0.0,1.0,0.0,2.0
73,5.12,Number of tourism companies (units),Lachin,10.0,8.0,9.0,10.0,7.0,7.0
73,5.12,Number of tourism companies (units),Lankaran,0.0,0.0,0.0,1.0,3.0,0.0
73,5.12,Number of tourism companies (units),Lerik,0.0,0.0,3.0,1.0,0.0,0.0
73,5.12,Number of tourism companies (units),Masally,0.0,0.0,0.0,0.0,1.0,1.0
73,5.12,Number of tourism companies (units),Mingachevir,2.0,0.0,0.0,0.0,1.0,0.0
73,5.12,Number of tourism companies (units),Naftalan,7.0,3.0,2.0,3.0,5.0,3.0
73,5.12,Number of tourism companies (units),Nakhchivan,1.0,0.0,0.0,0.0,1.0,0.0
73,5.12,Number of tourism companies (units),Neftchala,0.0,0.0,2.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Oghuz,0.0,1.0,0.0,0.0,1.0,0.0
73,5.12,Number of tourism companies (units),Ordubad,0.0,1.0,2.0,1.0,1.0,0.0
73,5.12,Number of tourism companies (units),Qabala,0.0,0.0,1.0,1.0,1.0,0.0
73,5.12,Number of tourism companies (units),Qakh,0.0,1.0,0.0,0.0,1.0,0.0
73,5.12,Number of tourism companies (units),Qazakh,0.0,2.0,0.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Quba,1.0,1.0,1.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Qubadli,4.0,2.0,5.0,4.0,2.0,3.0
73,5.12,Number of tourism companies (units),Qusar,0.0,0.0,0.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Saatly,0.0,0.0,0.0,1.0,1.0,0.0
73,5.12,Number of tourism companies (units),Sabirabad,1.0,0.0,1.0,1.0,0.0,0.0
73,5.12,Number of tourism companies (units),Salyan,0.0,2.0,0.0,1.0,0.0,0.0
73,5.12,Number of tourism companies (units),Samukh,0.0,2.0,0.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Sedarak,1.0,0.0,0.0,0.0,0.0,1.0
73,5.12,Number of tourism companies (units),Shabran,1.0,0.0,0.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Shahbuz,1.0,0.0,0.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Shaki,1.0,0.0,0.0,0.0,1.0,0.0
73,5.12,Number of tourism companies (units),Shamakhi,1.0,1.0,0.0,1.0,0.0,0.0
73,5.12,Number of tourism companies (units),Shamkir,0.0,0.0,2.0,0.0,0.0,0.0
73,5.12,Number of tourism companies (units),Sharur,0.0,0.0,1.0,0.0,0.0,1.0
73,5.12,Number of tourism companies (units),Shirvan,1.0,1.0,1.0,0.0,0.0,1.0
73,5.12,Number of tourism companies (units),Shusha,44.0,33.0,35.0,34.0,35.0,38.0
73,5.12,Number of tourism companies (units),Siazan,0.0,0.0,0.0,0.0,1.0,0.0
73,5.12,Number of tourism companies (units),Sumqayit,1.0,1.0,1.0,0.0,0.0,1.0
73,5.12,Number of tourism companies (units),Tartar,13.0,22.0,9.0,19.0,12.0,7.0
73,5.12,Number of tourism companies (units),Tovuz,0.0,0.0,1.0,1.0,0.0,1.0
73,5.12,Number of tourism companies (units),Ujar,0.0,0.0,0.0,0.0,1.0,1.0
73,5.12,Number of tourism companies (units),Yardimli,0.0,0.0,0.0,0.0,0.0,1.0
73,5.12,Number of tourism companies (units),Yevlakh,0.0,1.0,1.0,1.0,1.0,1.0
73,5.12,Number of tourism companies (units),Zangilan,0.0,0.0,0.0,1.0,1.0,1.0
73,5.12,Number of tourism companies (units),Zaqatala,2.0,1.0,0.0,0.0,0.0,1.0
73,5.12,Number of tourism companies (units),Zardab,0.0,0.0,2.0,1.0,0.0,0.0
